 6.83387000000000E-0001	 9.07833000000000E-0001	-5.23798000000000E-0001	-2.98077200000000E+0000	-3.48815400000000E+0000	-1.22960800000000E+0000	 7.44622000000000E-0001	 1.06598000000000E+0000	 2.20552000000000E-0001	-6.84175000000000E-0001	-6.60367000000000E-0001	 1.06746000000000E+0000	 1.26239400000000E+0000	 1.62354200000000E+0000	 2.77864400000000E+0000	 4.07589800000000E+0000	 5.75212100000000E+0000	 4.73425100000000E+0000	 6.99924000000000E-0001	 1.70530400000000E+0000	 6.51920700000000E+0000	-7.49113000000000E-0001	 7.43474900000000E+0000	 9.10114800000000E+0000	 5.08611800000000E+0000	-2.96608200000000E+0000	-5.77360000000000E+0000	-4.40130200000000E+0000	-6.63860000000000E-0001	 9.94897000000000E-0001	 1.96123900000000E+0000	 2.54473900000000E+0000	 5.36407700000000E+0000	 1.91982000000000E+0000	-1.00430700000000E+0000	-2.11772000000000E+0000	-1.41383000000000E+0000	-1.43981000000000E-0001	 1.29345800000000E+0000	 1.16005500000000E+0000	 2.51791700000000E+0000	 1.47602400000000E+0000	-2.89588000000000E-0001	-1.05317000000000E+0000	-4.94443000000000E-0001	 8.40585000000000E-0001	-2.16371000000000E-0001	-1.64507300000000E+0000	-1.22498600000000E+0000	 7.11499000000000E-0001	-2.25248300000000E+0000	-2.87409800000000E+0000	-3.37413000000000E+0000	-1.38903900000000E+0000	-3.25971800000000E+0000	-4.35406400000000E+0000	-4.25189100000000E+0000	-4.48760900000000E+0000	-5.17206400000000E+0000	-6.51073100000000E+0000	-3.25578800000000E+0000	
 2.06066100000000E+0000	 2.64199800000000E+0000	 8.46183000000000E-0001	-1.84044800000000E+0000	-2.50263300000000E+0000	-5.47382000000000E-0001	 1.28951300000000E+0000	 7.09340000000000E-0001	 6.02851000000000E-0001	 7.95580000000000E-0002	 6.25069000000000E-0001	 1.94773800000000E+0000	 1.56868600000000E+0000	 1.11074800000000E+0000	 2.27853500000000E+0000	 3.16561100000000E+0000	 4.63652200000000E+0000	 4.15270300000000E+0000	 4.54809000000000E-0001	 1.88255900000000E+0000	 5.81905700000000E+0000	-3.33403000000000E+0000	 7.21742900000000E+0000	 6.56974900000000E+0000	 3.42745700000000E+0000	-4.59598700000000E+0000	-8.96193800000000E+0000	-5.17361400000000E+0000	 7.24680000000000E-0002	 2.32835400000000E+0000	 4.84334600000000E+0000	 5.18081300000000E+0000	 8.05632800000000E+0000	 3.77891600000000E+0000	 5.24166000000000E-0001	-1.24692600000000E+0000	-4.80273000000000E-0001	 1.15588200000000E+0000	 3.86308600000000E+0000	 2.30355200000000E+0000	 2.99167400000000E+0000	 3.39354600000000E+0000	 8.06120000000000E-0001	 2.95387000000000E-0001	 6.82677000000000E-0001	 2.21632500000000E+0000	 8.10984000000000E-0001	-1.20204900000000E+0000	-1.34915000000000E+0000	-2.48361100000000E+0000	-4.03488300000000E+0000	-3.68639700000000E+0000	-3.10237100000000E+0000	-5.05668000000000E-0001	-2.98013300000000E+0000	-4.84556500000000E+0000	-5.34949300000000E+0000	-6.92010400000000E+0000	-7.48454300000000E+0000	-6.32558800000000E+0000	-5.24307000000000E+0000	
 3.68919200000000E+0000	 4.74478600000000E+0000	 2.50418300000000E+0000	-3.19934000000000E-0001	-1.11199100000000E+0000	 5.41137000000000E-0001	 2.10060000000000E+0000	 5.92446000000000E-0001	 1.30961000000000E+0000	 1.19843900000000E+0000	 2.16437200000000E+0000	 3.09819700000000E+0000	 2.11140300000000E+0000	 8.86757000000000E-0001	 1.85299600000000E+0000	 2.05123200000000E+0000	 3.45903900000000E+0000	 3.59289400000000E+0000	 4.51795000000000E-0001	 1.98732900000000E+0000	 4.78525800000000E+0000	-5.79052800000000E+0000	 6.03388100000000E+0000	 3.26772900000000E+0000	 1.29879700000000E+0000	-6.75354400000000E+0000	-1.21186090000000E+0001	-6.08218800000000E+0000	 8.34774000000000E-0001	 3.80346700000000E+0000	 7.56909600000000E+0000	 7.60859200000000E+0000	 1.02478010000000E+0001	 5.46318000000000E+0000	 2.23698100000000E+0000	-1.56770000000000E-0002	 6.93440000000000E-0001	 2.40411900000000E+0000	 6.08284800000000E+0000	 3.10314400000000E+0000	 3.00487900000000E+0000	 4.97870400000000E+0000	 1.92615500000000E+0000	 1.91139400000000E+0000	 2.20217800000000E+0000	 3.80587200000000E+0000	 2.11476300000000E+0000	-4.99241000000000E-0001	-1.40734600000000E+0000	-5.45812000000000E+0000	-6.01142900000000E+0000	-4.43250700000000E+0000	-2.53760600000000E+0000	 5.92418000000000E-0001	-2.59222800000000E+0000	-5.18164700000000E+0000	-6.45485900000000E+0000	-9.60470000000000E+0000	-1.00781020000000E+0001	-6.39395400000000E+0000	-7.37156900000000E+0000	
 5.40080900000000E+0000	 6.97304300000000E+0000	 4.30008100000000E+0000	 1.47297300000000E+0000	 5.87753000000000E-0001	 1.93667900000000E+0000	 3.09203900000000E+0000	 7.13400000000000E-0001	 2.27383300000000E+0000	 2.59254600000000E+0000	 3.85564600000000E+0000	 4.42380100000000E+0000	 2.85289000000000E+0000	 9.52553000000000E-0001	 1.53273000000000E+0000	 8.35827000000000E-0001	 2.30829000000000E+0000	 3.11845300000000E+0000	 7.44024000000000E-0001	 2.06663700000000E+0000	 3.60025000000000E+0000	-7.78485000000000E+0000	 3.93540900000000E+0000	-4.62218000000000E-0001	-1.00972300000000E+0000	-9.17140100000000E+0000	-1.49066260000000E+0001	-6.92682000000000E+0000	 1.61390900000000E+0000	 5.31791000000000E+0000	 9.89887900000000E+0000	 9.57524200000000E+0000	 1.16679560000000E+0001	 6.77823100000000E+0000	 3.97758100000000E+0000	 1.45960400000000E+0000	 1.97922400000000E+0000	 3.44090700000000E+0000	 7.70161600000000E+0000	 3.42358100000000E+0000	 2.57291800000000E+0000	 6.03394500000000E+0000	 2.94805500000000E+0000	 3.62392100000000E+0000	 3.93256200000000E+0000	 5.49983500000000E+0000	 3.58073300000000E+0000	 3.74838000000000E-0001	-1.46119600000000E+0000	-8.01614000000000E+0000	-8.07889500000000E+0000	-5.10813500000000E+0000	-1.76497300000000E+0000	 1.84363700000000E+0000	-2.09092100000000E+0000	-5.33334500000000E+0000	-7.52196500000000E+0000	-1.23506270000000E+0001	-1.27649740000000E+0001	-6.62764500000000E+0000	-9.41525000000000E+0000	
 7.02263800000000E+0000	 9.05665800000000E+0000	 6.06894200000000E+0000	 3.39955000000000E+0000	 2.46146700000000E+0000	 3.48975000000000E+0000	 4.14639400000000E+0000	 1.02697200000000E+0000	 3.38590300000000E+0000	 4.14361900000000E+0000	 5.58036500000000E+0000	 5.80750900000000E+0000	 3.72415900000000E+0000	 1.25282500000000E+0000	 1.31645100000000E+0000	-3.89660000000000E-0001	 1.24302700000000E+0000	 2.77064800000000E+0000	 1.33725800000000E+0000	 2.17605000000000E+0000	 2.45113900000000E+0000	-9.10327400000000E+0000	 1.08114900000000E+0000	-4.26727500000000E+0000	-3.19478400000000E+0000	-1.15535380000000E+0001	-1.70415060000000E+0001	-7.48850600000000E+0000	 2.41596600000000E+0000	 6.77324900000000E+0000	 1.16593200000000E+0001	 1.08975050000000E+0001	 1.21686010000000E+0001	 7.60011000000000E+0000	 5.59562000000000E+0000	 3.03731500000000E+0000	 3.24480300000000E+0000	 4.14968300000000E+0000	 8.56773500000000E+0000	 3.20439100000000E+0000	 1.77444400000000E+0000	 6.44320900000000E+0000	 3.76965000000000E+0000	 5.25565100000000E+0000	 5.71880800000000E+0000	 7.18099400000000E+0000	 5.06872900000000E+0000	 1.30107500000000E+0000	-1.57401200000000E+0000	-1.00328060000000E+0001	-1.01191420000000E+0001	-5.71685300000000E+0000	-9.00614000000000E-0001	 3.16723600000000E+0000	-1.47209100000000E+0000	-5.28348700000000E+0000	-8.49980700000000E+0000	-1.49491520000000E+0001	-1.53361140000000E+0001	-6.87817300000000E+0000	-1.11503540000000E+0001	
 8.39825700000000E+0000	 1.07405260000000E+0001	 7.65086300000000E+0000	 5.30236000000000E+0000	 4.34696700000000E+0000	 5.02096200000000E+0000	 5.13310300000000E+0000	 1.45409200000000E+0000	 4.50997800000000E+0000	 5.70829500000000E+0000	 7.21504900000000E+0000	 7.12554500000000E+0000	 4.63533100000000E+0000	 1.68864200000000E+0000	 1.17523500000000E+0000	-1.55265000000000E+0000	 2.89898000000000E-0001	 2.56426600000000E+0000	 2.18624800000000E+0000	 2.36536600000000E+0000	 1.49864500000000E+0000	-9.67659900000000E+0000	-2.27006700000000E+0000	-7.82595100000000E+0000	-4.98682400000000E+0000	-1.36187390000000E+0001	-1.83354820000000E+0001	-7.57560100000000E+0000	 3.25261300000000E+0000	 8.08477900000000E+0000	 1.27622660000000E+0001	 1.14883540000000E+0001	 1.17498730000000E+0001	 7.89319000000000E+0000	 6.96421600000000E+0000	 4.56727400000000E+0000	 4.37158200000000E+0000	 4.47613300000000E+0000	 8.65425700000000E+0000	 2.47783000000000E+0000	 7.39549000000000E-0001	 6.19347700000000E+0000	 4.32610100000000E+0000	 6.65008700000000E+0000	 7.40251200000000E+0000	 8.73679700000000E+0000	 6.43330000000000E+0000	 2.15089600000000E+0000	-1.79324400000000E+0000	-1.14602350000000E+0001	-1.20072170000000E+0001	-6.26606600000000E+0000	-7.48310000000000E-0002	 4.47129000000000E+0000	-7.42179000000000E-0001	-5.03758500000000E+0000	-9.34281500000000E+0000	-1.72022970000000E+0001	-1.75992950000000E+0001	-6.98182800000000E+0000	-1.23960270000000E+0001	
 9.40275900000000E+0000	 1.18230070000000E+0001	 8.90713100000000E+0000	 7.01764500000000E+0000	 6.06946500000000E+0000	 6.34551500000000E+0000	 5.92791300000000E+0000	 1.89704200000000E+0000	 5.50393200000000E+0000	 7.13372900000000E+0000	 8.64115100000000E+0000	 8.26198800000000E+0000	 5.48845500000000E+0000	 2.13856400000000E+0000	 1.06316400000000E+0000	-2.59797000000000E+0000	-5.50067000000000E-0001	 2.48860600000000E+0000	 3.20086700000000E+0000	 2.66592700000000E+0000	 8.54054000000000E-0001	-9.57181300000000E+0000	-5.77876400000000E+0000	-1.08755190000000E+0001	-6.18711700000000E+0000	-1.51365670000000E+0001	-1.87213850000000E+0001	-7.06405600000000E+0000	 4.12989500000000E+0000	 9.18746500000000E+0000	 1.32063670000000E+0001	 1.13649410000000E+0001	 1.05569580000000E+0001	 7.70834800000000E+0000	 7.98971500000000E+0000	 5.90492100000000E+0000	 5.26612500000000E+0000	 4.43235800000000E+0000	 8.05913700000000E+0000	 1.36862700000000E+0000	-3.71412000000000E-0001	 5.37602800000000E+0000	 4.59768300000000E+0000	 7.69118600000000E+0000	 8.83911100000000E+0000	 1.00688230000000E+0001	 7.54429600000000E+0000	 2.80877900000000E+0000	-2.13667100000000E+0000	-1.23205540000000E+0001	-1.36196950000000E+0001	-6.76163400000000E+0000	 5.88080000000000E-0001	 5.66237200000000E+0000	 7.45080000000000E-0002	-4.63007700000000E+0000	-1.00186750000000E+0001	-1.89472180000000E+0001	-1.94088750000000E+0001	-6.80508800000000E+0000	-1.30447650000000E+0001	
 9.95062000000000E+0000	 1.21844770000000E+0001	 9.73123300000000E+0000	 8.38749000000000E+0000	 7.45752000000000E+0000	 7.29814300000000E+0000	 6.43020200000000E+0000	 2.25737600000000E+0000	 6.23955500000000E+0000	 8.27385500000000E+0000	 9.75272900000000E+0000	 9.12079300000000E+0000	 6.19063200000000E+0000	 2.48368700000000E+0000	 9.31554000000000E-0001	-3.48175900000000E+0000	-1.28879000000000E+0000	 2.51293600000000E+0000	 4.26085300000000E+0000	 3.08231900000000E+0000	 5.67733000000000E-0001	-8.95536300000000E+0000	-9.05509900000000E+0000	-1.32240720000000E+0001	-6.68951600000000E+0000	-1.59510700000000E+0001	-1.82529190000000E+0001	-5.92364900000000E+0000	 5.03856400000000E+0000	 1.00377920000000E+0001	 1.30627970000000E+0001	 1.06371520000000E+0001	 8.84853200000000E+0000	 7.16275200000000E+0000	 8.61381000000000E+0000	 6.92217300000000E+0000	 5.86437900000000E+0000	 4.08618300000000E+0000	 6.98082200000000E+0000	 7.49850000000000E-0002	-1.39433400000000E+0000	 4.16743600000000E+0000	 4.60742500000000E+0000	 8.31279900000000E+0000	 9.91025300000000E+0000	 1.10985670000000E+0001	 8.30409400000000E+0000	 3.19205500000000E+0000	-2.58537200000000E+0000	-1.26887400000000E+0001	-1.48432250000000E+0001	-7.20246700000000E+0000	 9.89939000000000E-0001	 6.65566300000000E+0000	 9.33015000000000E-0001	-4.12374500000000E+0000	-1.05118750000000E+0001	-2.00727540000000E+0001	-2.06818800000000E+0001	-6.27987200000000E+0000	-1.30773030000000E+0001	
 9.99699000000000E+0000	 1.18016010000000E+0001	 1.00545370000000E+0001	 9.27169600000000E+0000	 8.35950700000000E+0000	 7.75486400000000E+0000	 6.57567600000000E+0000	 2.45311200000000E+0000	 6.61981900000000E+0000	 9.00460000000000E+0000	 1.04621560000000E+0001	 9.63406000000000E+0000	 6.66552600000000E+0000	 2.63132500000000E+0000	 7.43184000000000E-0001	-4.16370700000000E+0000	-1.93640800000000E+0000	 2.59485700000000E+0000	 5.23623100000000E+0000	 3.59016100000000E+0000	 6.30085000000000E-0001	-8.03860100000000E+0000	-1.16992710000000E+0001	-1.47496360000000E+0001	-6.48487200000000E+0000	-1.59904820000000E+0001	-1.70830650000000E+0001	-4.22515100000000E+0000	 5.94861200000000E+0000	 1.06122210000000E+0001	 1.24498370000000E+0001	 9.48010000000000E+0000	 6.94380400000000E+0000	 6.40671400000000E+0000	 8.80969100000000E+0000	 7.51507200000000E+0000	 6.12966100000000E+0000	 3.53896200000000E+0000	 5.67482100000000E+0000	-1.16581000000000E+0000	-2.18810200000000E+0000	 2.79460100000000E+0000	 4.41005400000000E+0000	 8.49780200000000E+0000	 1.05307500000000E+0001	 1.17698970000000E+0001	 8.65892600000000E+0000	 3.26450300000000E+0000	-3.08499000000000E+0000	-1.26695430000000E+0001	-1.55830900000000E+0001	-7.57642200000000E+0000	 1.07522800000000E+0000	 7.38422500000000E+0000	 1.77063900000000E+0000	-3.60171400000000E+0000	-1.08224510000000E+0001	-2.05264020000000E+0001	-2.13985840000000E+0001	-5.42089000000000E+0000	-1.25600020000000E+0001	
 9.53439800000000E+0000	 1.07455790000000E+0001	 9.84750600000000E+0000	 9.55935300000000E+0000	 8.65941100000000E+0000	 7.64843600000000E+0000	 6.34289000000000E+0000	 2.43204400000000E+0000	 6.59068300000000E+0000	 9.23658900000000E+0000	 1.07045360000000E+0001	 9.76614400000000E+0000	 6.86173600000000E+0000	 2.53238500000000E+0000	 4.83066000000000E-0001	-4.60142500000000E+0000	-2.48898800000000E+0000	 2.68955900000000E+0000	 6.00934100000000E+0000	 4.14028800000000E+0000	 9.83143000000000E-0001	-7.01945400000000E+0000	-1.33489470000000E+0001	-1.53914380000000E+0001	-5.64972600000000E+0000	-1.52639840000000E+0001	-1.54267270000000E+0001	-2.12754000000000E+0000	 6.80957800000000E+0000	 1.09035410000000E+0001	 1.15030380000000E+0001	 8.09697200000000E+0000	 5.15942700000000E+0000	 5.58582500000000E+0000	 8.57508800000000E+0000	 7.60906900000000E+0000	 6.04685000000000E+0000	 2.89778100000000E+0000	 4.40076600000000E+0000	-2.12050200000000E+0000	-2.65648000000000E+0000	 1.49132300000000E+0000	 4.07557800000000E+0000	 8.26903400000000E+0000	 1.06507600000000E+0001	 1.20491560000000E+0001	 8.60297200000000E+0000	 3.04143400000000E+0000	-3.55495700000000E+0000	-1.23733250000000E+0001	-1.57713690000000E+0001	-7.85862700000000E+0000	 8.41017000000000E-0001	 7.80622200000000E+0000	 2.51522800000000E+0000	-3.15325900000000E+0000	-1.09605850000000E+0001	-2.03118680000000E+0001	-2.15894250000000E+0001	-4.32177600000000E+0000	-1.16263680000000E+0001	
